,5493700877000,"0,1149216741","-0,0861912593","9,5265293121"
,5493902137000,"0,1101332754","-0,0861912593","9,5337114334"
,5494102154000,"0,0957680643","-0,0861912593","9,5504703522"
,5494302256000,"0,1029506773","-0,0933738649","9,5576534271"
,5494502091000,"0,1364694983","-0,0885854661","9,5600471497"
,5494702127000,"0,1460463107","-0,0790086538","9,5648365021"
,5494902107000,"0,1604115218","-0,0694318488","9,5241346359"
,5495102179000,"0,1508347094","-0,0790086538","9,5073757172"
,5495302079000,"0,1508347094","-0,0766144544","9,4882221222"
,5495502309000,"0,1460463107","-0,0718260556","9,4906158447"
,5495702462000,"0,1508347094","-0,0718260556","9,4810390472"
,5495902229000,"0,1651999205","-0,0598550439","9,4810390472"
,5496102147000,"0,1771709174","-0,0550666377","9,4738559723"
,5496302897000,"0,181959331","-0,0622492433","9,4714622498"
,5496502279000,"0,1747767329","-0,0718260482","9,5145578384"
,5496702149000,"0,1723825336","-0,0646434426","9,4930095673"
,5496902966000,"0,1580173224","-0,0694318488","9,4834327698"
,5497102151000,"0,1508347094","-0,0694318488","9,4810390472"
,5497302876000,"0,1484404951","-0,0694318488","9,4642791748"
,5497502272000,"0,1077390686","-0,0718260482","9,5025863647"
,5497702164000,"0,1197100803","-0,0766144544","9,5384998322"
,5497902102000,"0,1221042797","-0,0718260482","9,5576534271"
,5498102819000,"0,1197100729","-0,0670376495","9,5552597046"
,5498302231000,"0,1532288939","-0,0694318563","9,5384998322"
,5498502094000,"0,1580173075","-0,0646434426","9,5337114334"
,5498702974000,"0,1628057063","-0,074220255","9,5408935547"
,5498902216000,"0,1651999056","-0,0694318488","9,5384998322"
,5499102137000,"0,1628057063","-0,0622492433","9,5504703522"
,5499302872000,"0,1580173075","-0,0574608371","9,5456829071"
,5499502216000,"0,1460463107","-0,0526724346","9,5121631622"
,5499702141000,"0,1388636976","-0,0598550402","9,5193462372"
,5499902966000,"0,107739076","-0,0598550402","9,5169525146"
,5500102141000,"0,1125274748","-0,0646434426","9,5121631622"
,5500302094000,"0,1101332754","-0,0622492433","9,5193462372"
,5500502156000,"0,1197100878","-0,0598550402","9,5361061096"
,5500702167000,"0,1508347094","-0,074220255","9,5289230347"
,5500902124000,"0,141257897","-0,074220255","9,5217399597"
,5501102161000,"0,14844051","-0,0694318563","9,5193462372"
,5501302226000,"0,1556231081","-0,0694318563","9,485827446"
,5501502254000,"0,1532289088","-0,0670376495","9,485827446"
,5501702139000,"0,14844051","-0,0718260482","9,4906158447"
,5501902217000,"0,1604115069","-0,074220255","9,5073757172"
,5502102132000,"0,1604115069","-0,074220255","9,5145578384"
,5502302217000,"0,167594105","-0,0694318563","9,5145578384"
,5502502189000,"0,1771709323","-0,0646434426","9,5121631622"
,5502702136000,"0,167594105","-0,074220255","9,5193462372"
,5502902434000,"0,1556231081","-0,0718260556","9,5361061096"
,5503102124000,"0,1508346945","-0,0670376495","9,5432882309"
,5503302207000,"0,1460462958","-0,0646434426","9,5624418259"
,5503502149000,"0,1508346945","-0,0550666414","9,5289230347"
,5503702144000,"0,1484404951","-0,0646434426","9,5265293121"
,5503902121000,"0,1580173075","-0,0670376495","9,5289230347"
,5504102116000,"0,1556231081","-0,0718260482","9,5121631622"
